0	0
0	0.00333333
0	0.00666666
0	0.00999999
0	0.0133333
0	0.0166667
0	0.02
0	0.0233333
0	0.0266666
0	0.03
0	0.0333333
0	0.0366666
0	0.04
0	0.0433333
0	0.0466666
0	0.05
0	0.0533333
0	0.0566666
0	0.0599999
0	0.0633333
0	0.0666666
0	0.0699999
0	0.0733333
0	0.0766666
0	0.0799999
0	0.0833333
0	0.0866666
0	0.0899999
0	0.0933332
0	0.0966666
0	0.0999999
301	0.103333
301	0.106667
301	0.11
301	0.113333
301	0.116667
301	0.12
301	0.123333
301	0.126667
301	0.13
301	0.133333
301	0.136667
301	0.14
301	0.143333
301	0.146667
302	0.15
303	0.153333
304	0.156667
305	0.16
306	0.163333
307	0.166666
308	0.17
309	0.173333
311	0.176666
312	0.18
313	0.183333
314	0.186666
315	0.19
316	0.193333
317	0.196666
318	0.2
319	0.203333
320	0.206666
322	0.21
323	0.213333
324	0.216666
325	0.22
326	0.223333
327	0.226666
328	0.23
329	0.233333
330	0.236666
332	0.24
333	0.243333
334	0.246666
335	0.25
336	0.253333
337	0.256666
338	0.26
339	0.263333
340	0.266666
341	0.27
343	0.273333
344	0.276666
345	0.28
346	0.283333
347	0.286666
348	0.29
349	0.293333
350	0.296666
351	0.3
353	0.303333
354	0.306666
355	0.31
356	0.313333
357	0.316666
358	0.32
359	0.323333
360	0.326666
361	0.33
363	0.333333
361	0.336666
359	0.34
357	0.343333
356	0.346666
354	0.35
352	0.353333
350	0.356666
348	0.36
346	0.363333
344	0.366666
342	0.37
340	0.373333
339	0.376666
337	0.38
335	0.383333
333	0.386666
332	0.39
332	0.393333
332	0.396666
332	0.4
332	0.403333
332	0.406666
332	0.41
332	0.413333
332	0.416666
332	0.42
332	0.423333
332	0.426666
331	0.43
331	0.433333
331	0.436666
331	0.44
331	0.443333
331	0.446666
331	0.45
331	0.453333
331	0.456666
331	0.46
331	0.463333
331	0.466666
330	0.47
330	0.473333
330	0.476666
330	0.48
330	0.483333
330	0.486666
330	0.49
330	0.493333
330	0.496666
330	0.499999
330	0.503333
330	0.506666
329	0.509999
329	0.513333
329	0.516666
329	0.519999
329	0.523333
329	0.526666
329	0.529999
329	0.533333
329	0.536666
329	0.539999
329	0.543333
329	0.546666
328	0.549999
328	0.553333
328	0.556666
328	0.559999
328	0.563333
328	0.566666
328	0.569999
328	0.573333
328	0.576666
328	0.579999
328	0.583333
328	0.586666
327	0.589999
327	0.593333
327	0.596666
327	0.599999
327	0.603333
327	0.606666
327	0.609999
327	0.613333
327	0.616666
327	0.619999
327	0.623333
327	0.626666
326	0.629999
326	0.633333
326	0.636666
326	0.639999
326	0.643333
326	0.646666
326	0.649999
326	0.653333
326	0.656666
326	0.659999
326	0.663333
326	0.666666
325	0.669999
325	0.673333
325	0.676666
325	0.679999
325	0.683333
325	0.686666
325	0.689999
325	0.693333
325	0.696666
325	0.699999
325	0.703333
325	0.706666
324	0.709999
324	0.713333
324	0.716666
324	0.719999
324	0.723333
324	0.726666
324	0.729999
324	0.733333
324	0.736666
324	0.739999
324	0.743333
324	0.746666
323	0.749999
323	0.753333
323	0.756666
323	0.759999
323	0.763333
323	0.766666
323	0.769999
323	0.773333
323	0.776666
323	0.779999
323	0.783333
323	0.786666
322	0.789999
322	0.793333
322	0.796666
322	0.799999
322	0.803333
322	0.806666
322	0.809999
322	0.813333
322	0.816666
322	0.819999
322	0.823333
322	0.826666
321	0.829999
321	0.833333
321	0.836666
321	0.839999
321	0.843332
321	0.846666
321	0.849999
321	0.853332
321	0.856666
321	0.859999
321	0.863332
321	0.866666
320	0.869999
320	0.873332
320	0.876666
320	0.879999
320	0.883332
320	0.886666
320	0.889999
320	0.893332
320	0.896666
320	0.899999
320	0.903332
320	0.906666
319	0.909999
319	0.913332
319	0.916666
319	0.919999
319	0.923332
319	0.926666
319	0.929999
319	0.933332
319	0.936666
319	0.939999
319	0.943332
319	0.946666
318	0.949999
318	0.953332
318	0.956666
318	0.959999
318	0.963332
318	0.966666
318	0.969999
317	0.973332
315	0.976666
314	0.979999
313	0.983332
312	0.986666
310	0.989999
308	0.993332
304	0.996666
0	0.999999
0	1.00333
0	1.00667
0	1.01
0	1.01333
0	1.01667
0	1.02
0	1.02333
0	1.02667
0	1.03
0	1.03333
0	1.03667
0	1.04
0	1.04333
0	1.04667
0	1.05
0	1.05333
0	1.05667
0	1.06
0	1.06333
0	1.06667
0	1.07
0	1.07333
0	1.07667
0	1.08
0	1.08333
0	1.08667
0	1.09
0	1.09333
0	1.09667
0	1.1
0	1.10333
0	1.10667
0	1.11
0	1.11333
0	1.11667
0	1.12
0	1.12333
0	1.12667
0	1.13
0	1.13333
0	1.13667
0	1.14
0	1.14333
0	1.14667
0	1.15
0	1.15333
0	1.15667
0	1.16
0	1.16333
